"","year","month","day","country","activity","disease"
"1318",2005,7,3,"Singapore",0.221,"dengue"
"1319",2005,7,3,"Thailand",NA,"dengue"
"1320",2005,7,3,"Venezuela",0.186,"dengue"
"1321",2005,7,10,"Argentina",0.017,"dengue"
"1322",2005,7,10,"Bolivia",0.011,"dengue"
"1323",2005,7,10,"Brazil",0.034,"dengue"
"1324",2005,7,10,"India",0.075,"dengue"
"1325",2005,7,10,"Indonesia",0.093,"dengue"
"1326",2005,7,10,"Mexico",0.081,"dengue"
"1327",2005,7,10,"Philippines",0.133,"dengue"
"1328",2005,7,10,"Singapore",0.226,"dengue"
"1329",2005,7,10,"Thailand",NA,"dengue"
"1330",2005,7,10,"Venezuela",0.183,"dengue"
"1331",2005,7,17,"Argentina",0.014,"dengue"
"1332",2005,7,17,"Bolivia",0.011,"dengue"
"1333",2005,7,17,"Brazil",0.035,"dengue"
"1334",2005,7,17,"India",0.134,"dengue"
"1335",2005,7,17,"Indonesia",0.111,"dengue"
"1336",2005,7,17,"Mexico",0.104,"dengue"
"1337",2005,7,17,"Philippines",0.162,"dengue"
"1338",2005,7,17,"Singapore",0.25,"dengue"
"1339",2005,7,17,"Thailand",NA,"dengue"
"1340",2005,7,17,"Venezuela",0.222,"dengue"
"1341",2005,7,24,"Argentina",0.012,"dengue"
"1342",2005,7,24,"Bolivia",0.007,"dengue"
"1343",2005,7,24,"Brazil",0.051,"dengue"
"1344",2005,7,24,"India",0.13,"dengue"
"1345",2005,7,24,"Indonesia",0.103,"dengue"
"1346",2005,7,24,"Mexico",0.135,"dengue"
"1347",2005,7,24,"Philippines",0.185,"dengue"
"1348",2005,7,24,"Singapore",0.291,"dengue"
"1349",2005,7,24,"Thailand",NA,"dengue"
"1350",2005,7,24,"Venezuela",0.196,"dengue"
"1351",2005,7,31,"Argentina",0.012,"dengue"
"1352",2005,7,31,"Bolivia",0.008,"dengue"
"1353",2005,7,31,"Brazil",0.049,"dengue"
"1354",2005,7,31,"India",0.093,"dengue"
"1355",2005,7,31,"Indonesia",0.103,"dengue"
"1356",2005,7,31,"Mexico",0.151,"dengue"
"1357",2005,7,31,"Philippines",0.25,"dengue"
"1358",2005,7,31,"Singapore",0.289,"dengue"
"1359",2005,7,31,"Thailand",NA,"dengue"
"1360",2005,7,31,"Venezuela",0.218,"dengue"
"1361",2005,8,7,"Argentina",0.019,"dengue"
"1362",2005,8,7,"Bolivia",0.007,"dengue"
"1363",2005,8,7,"Brazil",0.052,"dengue"
"1364",2005,8,7,"India",0.172,"dengue"
"1365",2005,8,7,"Indonesia",0.152,"dengue"
"1366",2005,8,7,"Mexico",0.154,"dengue"
"1367",2005,8,7,"Philippines",0.32,"dengue"
"1368",2005,8,7,"Singapore",0.247,"dengue"
"1369",2005,8,7,"Thailand",NA,"dengue"
"1370",2005,8,7,"Venezuela",0.18,"dengue"
"1371",2005,8,14,"Argentina",0.024,"dengue"
"1372",2005,8,14,"Bolivia",0.009,"dengue"
"1373",2005,8,14,"Brazil",0.052,"dengue"
"1374",2005,8,14,"India",0.218,"dengue"
"1375",2005,8,14,"Indonesia",0.2,"dengue"
"1376",2005,8,14,"Mexico",0.136,"dengue"
"1377",2005,8,14,"Philippines",0.367,"dengue"
"1378",2005,8,14,"Singapore",0.257,"dengue"
"1379",2005,8,14,"Thailand",NA,"dengue"
"1380",2005,8,14,"Venezuela",0.255,"dengue"
"1381",2005,8,21,"Argentina",0.027,"dengue"
"1382",2005,8,21,"Bolivia",0.02,"dengue"
"1383",2005,8,21,"Brazil",0.026,"dengue"
"1384",2005,8,21,"India",0.228,"dengue"
"1385",2005,8,21,"Indonesia",0.219,"dengue"
"1386",2005,8,21,"Mexico",0.099,"dengue"
"1387",2005,8,21,"Philippines",0.295,"dengue"
"1388",2005,8,21,"Singapore",0.365,"dengue"
"1389",2005,8,21,"Thailand",NA,"dengue"
"1390",2005,8,21,"Venezuela",0.217,"dengue"
"1391",2005,8,28,"Argentina",0.029,"dengue"
"1392",2005,8,28,"Bolivia",0.023,"dengue"
"1393",2005,8,28,"Brazil",0.035,"dengue"
"1394",2005,8,28,"India",0.299,"dengue"
"1395",2005,8,28,"Indonesia",0.188,"dengue"
"1396",2005,8,28,"Mexico",0.127,"dengue"
"1397",2005,8,28,"Philippines",0.325,"dengue"
"1398",2005,8,28,"Singapore",0.402,"dengue"
"1399",2005,8,28,"Thailand",NA,"dengue"
"1400",2005,8,28,"Venezuela",0.197,"dengue"
"1401",2005,9,4,"Argentina",0.029,"dengue"
"1402",2005,9,4,"Bolivia",0.03,"dengue"
"1403",2005,9,4,"Brazil",0.026,"dengue"
"1404",2005,9,4,"India",0.355,"dengue"
"1405",2005,9,4,"Indonesia",0.157,"dengue"
"1406",2005,9,4,"Mexico",0.143,"dengue"
"1407",2005,9,4,"Philippines",0.333,"dengue"
"1408",2005,9,4,"Singapore",0.566,"dengue"
"1409",2005,9,4,"Thailand",NA,"dengue"
"1410",2005,9,4,"Venezuela",0.229,"dengue"
"1411",2005,9,11,"Argentina",0.022,"dengue"
"1412",2005,9,11,"Bolivia",0.033,"dengue"
"1413",2005,9,11,"Brazil",0.025,"dengue"
"1414",2005,9,11,"India",0.298,"dengue"
"1415",2005,9,11,"Indonesia",0.124,"dengue"
"1416",2005,9,11,"Mexico",0.177,"dengue"
"1417",2005,9,11,"Philippines",0.228,"dengue"
"1418",2005,9,11,"Singapore",1,"dengue"
"1419",2005,9,11,"Thailand",NA,"dengue"
"1420",2005,9,11,"Venezuela",0.226,"dengue"
"1421",2005,9,18,"Argentina",0.019,"dengue"
"1422",2005,9,18,"Bolivia",0.02,"dengue"
"1423",2005,9,18,"Brazil",0.029,"dengue"
"1424",2005,9,18,"India",0.247,"dengue"
"1425",2005,9,18,"Indonesia",0.151,"dengue"
"1426",2005,9,18,"Mexico",0.208,"dengue"
"1427",2005,9,18,"Philippines",0.213,"dengue"
"1428",2005,9,18,"Singapore",0.839,"dengue"
"1429",2005,9,18,"Thailand",NA,"dengue"
"1430",2005,9,18,"Venezuela",0.19,"dengue"
"1431",2005,9,25,"Argentina",0.014,"dengue"
"1432",2005,9,25,"Bolivia",0.024,"dengue"
"1433",2005,9,25,"Brazil",0.029,"dengue"
"1434",2005,9,25,"India",0.224,"dengue"
"1435",2005,9,25,"Indonesia",0.135,"dengue"
"1436",2005,9,25,"Mexico",0.167,"dengue"
"1437",2005,9,25,"Philippines",0.165,"dengue"
"1438",2005,9,25,"Singapore",0.815,"dengue"
"1439",2005,9,25,"Thailand",NA,"dengue"
"1440",2005,9,25,"Venezuela",0.229,"dengue"
"1441",2005,10,2,"Argentina",0.014,"dengue"
"1442",2005,10,2,"Bolivia",0.022,"dengue"
"1443",2005,10,2,"Brazil",0.028,"dengue"
"1444",2005,10,2,"India",0.213,"dengue"
"1445",2005,10,2,"Indonesia",0.116,"dengue"
"1446",2005,10,2,"Mexico",0.156,"dengue"
"1447",2005,10,2,"Philippines",0.138,"dengue"
"1448",2005,10,2,"Singapore",0.622,"dengue"
"1449",2005,10,2,"Thailand",NA,"dengue"
"1450",2005,10,2,"Venezuela",0.207,"dengue"
"1451",2005,10,9,"Argentina",0.014,"dengue"
"1452",2005,10,9,"Bolivia",0.036,"dengue"
"1453",2005,10,9,"Brazil",0.03,"dengue"
"1454",2005,10,9,"India",0.237,"dengue"
"1455",2005,10,9,"Indonesia",0.168,"dengue"
"1456",2005,10,9,"Mexico",0.179,"dengue"
"1457",2005,10,9,"Philippines",0.137,"dengue"
"1458",2005,10,9,"Singapore",0.401,"dengue"
"1459",2005,10,9,"Thailand",NA,"dengue"
"1460",2005,10,9,"Venezuela",0.239,"dengue"
"1461",2005,10,16,"Argentina",0.022,"dengue"
"1462",2005,10,16,"Bolivia",0.026,"dengue"
"1463",2005,10,16,"Brazil",0.048,"dengue"
"1464",2005,10,16,"India",0.285,"dengue"
"1465",2005,10,16,"Indonesia",0.277,"dengue"
"1466",2005,10,16,"Mexico",0.194,"dengue"
"1467",2005,10,16,"Philippines",0.141,"dengue"
"1468",2005,10,16,"Singapore",0.359,"dengue"
"1469",2005,10,16,"Thailand",NA,"dengue"
"1470",2005,10,16,"Venezuela",0.283,"dengue"
"1471",2005,10,23,"Argentina",0.046,"dengue"
"1472",2005,10,23,"Bolivia",0.023,"dengue"
"1473",2005,10,23,"Brazil",0.043,"dengue"
"1474",2005,10,23,"India",0.295,"dengue"
"1475",2005,10,23,"Indonesia",0.168,"dengue"
"1476",2005,10,23,"Mexico",0.169,"dengue"
"1477",2005,10,23,"Philippines",0.115,"dengue"
"1478",2005,10,23,"Singapore",0.345,"dengue"
"1479",2005,10,23,"Thailand",NA,"dengue"
"1480",2005,10,23,"Venezuela",0.301,"dengue"
"1481",2005,10,30,"Argentina",0.036,"dengue"
"1482",2005,10,30,"Bolivia",0.03,"dengue"
"1483",2005,10,30,"Brazil",0.041,"dengue"
"1484",2005,10,30,"India",0.276,"dengue"
"1485",2005,10,30,"Indonesia",0.154,"dengue"
"1486",2005,10,30,"Mexico",0.155,"dengue"
"1487",2005,10,30,"Philippines",0.117,"dengue"
"1488",2005,10,30,"Singapore",0.324,"dengue"
"1489",2005,10,30,"Thailand",NA,"dengue"
"1490",2005,10,30,"Venezuela",0.246,"dengue"
"1491",2005,11,6,"Argentina",0.034,"dengue"
"1492",2005,11,6,"Bolivia",0.024,"dengue"
"1493",2005,11,6,"Brazil",0.046,"dengue"
"1494",2005,11,6,"India",0.251,"dengue"
"1495",2005,11,6,"Indonesia",0.144,"dengue"
"1496",2005,11,6,"Mexico",0.147,"dengue"
"1497",2005,11,6,"Philippines",0.106,"dengue"
"1498",2005,11,6,"Singapore",0.246,"dengue"
"1499",2005,11,6,"Thailand",NA,"dengue"
"1500",2005,11,6,"Venezuela",0.244,"dengue"
"1501",2005,11,13,"Argentina",0.029,"dengue"
"1502",2005,11,13,"Bolivia",0.049,"dengue"
"1503",2005,11,13,"Brazil",0.067,"dengue"
"1504",2005,11,13,"India",0.232,"dengue"
"1505",2005,11,13,"Indonesia",0.214,"dengue"
"1506",2005,11,13,"Mexico",0.115,"dengue"
"1507",2005,11,13,"Philippines",0.09,"dengue"
"1508",2005,11,13,"Singapore",0.203,"dengue"
"1509",2005,11,13,"Thailand",NA,"dengue"
"1510",2005,11,13,"Venezuela",0.206,"dengue"
"1511",2005,11,20,"Argentina",0.022,"dengue"
"1512",2005,11,20,"Bolivia",0.061,"dengue"
"1513",2005,11,20,"Brazil",0.069,"dengue"
"1514",2005,11,20,"India",0.198,"dengue"
"1515",2005,11,20,"Indonesia",0.207,"dengue"
"1516",2005,11,20,"Mexico",0.105,"dengue"
"1517",2005,11,20,"Philippines",0.094,"dengue"
"1518",2005,11,20,"Singapore",0.164,"dengue"
"1519",2005,11,20,"Thailand",NA,"dengue"
"1520",2005,11,20,"Venezuela",0.275,"dengue"
"1521",2005,11,27,"Argentina",0.019,"dengue"
"1522",2005,11,27,"Bolivia",0.052,"dengue"
"1523",2005,11,27,"Brazil",0.032,"dengue"
"1524",2005,11,27,"India",0.15,"dengue"
"1525",2005,11,27,"Indonesia",0.288,"dengue"
"1526",2005,11,27,"Mexico",0.091,"dengue"
"1527",2005,11,27,"Philippines",0.081,"dengue"
"1528",2005,11,27,"Singapore",0.156,"dengue"
"1529",2005,11,27,"Thailand",NA,"dengue"
"1530",2005,11,27,"Venezuela",0.211,"dengue"
"1531",2005,12,4,"Argentina",0.017,"dengue"
"1532",2005,12,4,"Bolivia",0.025,"dengue"
"1533",2005,12,4,"Brazil",0.037,"dengue"
"1534",2005,12,4,"India",0.123,"dengue"
"1535",2005,12,4,"Indonesia",0.307,"dengue"
"1536",2005,12,4,"Mexico",0.067,"dengue"
"1537",2005,12,4,"Philippines",0.08,"dengue"
"1538",2005,12,4,"Singapore",0.156,"dengue"
"1539",2005,12,4,"Thailand",NA,"dengue"
"1540",2005,12,4,"Venezuela",0.177,"dengue"
"1541",2005,12,11,"Argentina",0.014,"dengue"
"1542",2005,12,11,"Bolivia",0.015,"dengue"
"1543",2005,12,11,"Brazil",0.027,"dengue"
"1544",2005,12,11,"India",0.098,"dengue"
"1545",2005,12,11,"Indonesia",0.377,"dengue"
"1546",2005,12,11,"Mexico",0.05,"dengue"
"1547",2005,12,11,"Philippines",0.082,"dengue"
"1548",2005,12,11,"Singapore",0.146,"dengue"
"1549",2005,12,11,"Thailand",NA,"dengue"
"1550",2005,12,11,"Venezuela",0.187,"dengue"
"1551",2005,12,18,"Argentina",0.012,"dengue"
"1552",2005,12,18,"Bolivia",0.017,"dengue"
"1553",2005,12,18,"Brazil",0.043,"dengue"
"1554",2005,12,18,"India",0.054,"dengue"
"1555",2005,12,18,"Indonesia",0.452,"dengue"
"1556",2005,12,18,"Mexico",0.044,"dengue"
"1557",2005,12,18,"Philippines",0.08,"dengue"
"1558",2005,12,18,"Singapore",0.142,"dengue"
"1559",2005,12,18,"Thailand",NA,"dengue"
"1560",2005,12,18,"Venezuela",0.18,"dengue"
"1561",2005,12,25,"Argentina",0.012,"dengue"
"1562",2005,12,25,"Bolivia",0.013,"dengue"
"1563",2005,12,25,"Brazil",0.046,"dengue"
"1564",2005,12,25,"India",0.049,"dengue"
"1565",2005,12,25,"Indonesia",0.43,"dengue"
"1566",2005,12,25,"Mexico",0.054,"dengue"
"1567",2005,12,25,"Philippines",0.095,"dengue"
"1568",2005,12,25,"Singapore",0.138,"dengue"
"1569",2005,12,25,"Thailand",NA,"dengue"
"1570",2005,12,25,"Venezuela",0.18,"dengue"
"1571",2006,1,1,"Argentina",0.01,"dengue"
"1572",2006,1,1,"Bolivia",0.013,"dengue"
"1573",2006,1,1,"Brazil",0.067,"dengue"
"1574",2006,1,1,"India",0.074,"dengue"
"1575",2006,1,1,"Indonesia",0.386,"dengue"
"1576",2006,1,1,"Mexico",0.033,"dengue"
"1577",2006,1,1,"Philippines",0.096,"dengue"
"1578",2006,1,1,"Singapore",0.14,"dengue"
"1579",2006,1,1,"Thailand",NA,"dengue"
"1580",2006,1,1,"Venezuela",0.204,"dengue"
"1581",2006,1,8,"Argentina",0.01,"dengue"
"1582",2006,1,8,"Bolivia",0.01,"dengue"
"1583",2006,1,8,"Brazil",0.055,"dengue"
"1584",2006,1,8,"India",0.046,"dengue"
"1585",2006,1,8,"Indonesia",0.293,"dengue"
"1586",2006,1,8,"Mexico",0.046,"dengue"
"1587",2006,1,8,"Philippines",0.095,"dengue"
"1588",2006,1,8,"Singapore",0.144,"dengue"
"1589",2006,1,8,"Thailand",NA,"dengue"
"1590",2006,1,8,"Venezuela",0.207,"dengue"
"1591",2006,1,15,"Argentina",0.01,"dengue"
"1592",2006,1,15,"Bolivia",0.017,"dengue"
"1593",2006,1,15,"Brazil",0.088,"dengue"
"1594",2006,1,15,"India",0.047,"dengue"
"1595",2006,1,15,"Indonesia",0.248,"dengue"
"1596",2006,1,15,"Mexico",0.044,"dengue"
"1597",2006,1,15,"Philippines",0.094,"dengue"
"1598",2006,1,15,"Singapore",0.135,"dengue"
"1599",2006,1,15,"Thailand",NA,"dengue"
"1600",2006,1,15,"Venezuela",0.201,"dengue"
"1601",2006,1,22,"Argentina",0.01,"dengue"
"1602",2006,1,22,"Bolivia",0.011,"dengue"
"1603",2006,1,22,"Brazil",0.127,"dengue"
"1604",2006,1,22,"India",0.033,"dengue"
"1605",2006,1,22,"Indonesia",0.259,"dengue"
"1606",2006,1,22,"Mexico",0.042,"dengue"
"1607",2006,1,22,"Philippines",0.095,"dengue"
"1608",2006,1,22,"Singapore",0.132,"dengue"
"1609",2006,1,22,"Thailand",NA,"dengue"
"1610",2006,1,22,"Venezuela",0.2,"dengue"
"1611",2006,1,29,"Argentina",0.01,"dengue"
"1612",2006,1,29,"Bolivia",0.009,"dengue"
"1613",2006,1,29,"Brazil",0.133,"dengue"
"1614",2006,1,29,"India",0.037,"dengue"
"1615",2006,1,29,"Indonesia",0.273,"dengue"
"1616",2006,1,29,"Mexico",0.035,"dengue"
"1617",2006,1,29,"Philippines",0.084,"dengue"
"1618",2006,1,29,"Singapore",0.134,"dengue"
"1619",2006,1,29,"Thailand",NA,"dengue"
"1620",2006,1,29,"Venezuela",0.194,"dengue"
"1621",2006,2,5,"Argentina",0.012,"dengue"
"1622",2006,2,5,"Bolivia",0.009,"dengue"
"1623",2006,2,5,"Brazil",0.145,"dengue"
"1624",2006,2,5,"India",0.029,"dengue"
"1625",2006,2,5,"Indonesia",0.221,"dengue"
"1626",2006,2,5,"Mexico",0.031,"dengue"
"1627",2006,2,5,"Philippines",0.093,"dengue"
"1628",2006,2,5,"Singapore",0.123,"dengue"
"1629",2006,2,5,"Thailand",NA,"dengue"
"1630",2006,2,5,"Venezuela",0.215,"dengue"
"1631",2006,2,12,"Argentina",0.012,"dengue"
"1632",2006,2,12,"Bolivia",0.02,"dengue"
"1633",2006,2,12,"Brazil",0.137,"dengue"
"1634",2006,2,12,"India",0.035,"dengue"
"1635",2006,2,12,"Indonesia",0.201,"dengue"
"1636",2006,2,12,"Mexico",0.036,"dengue"
"1637",2006,2,12,"Philippines",0.082,"dengue"
"1638",2006,2,12,"Singapore",0.127,"dengue"
"1639",2006,2,12,"Thailand",NA,"dengue"
"1640",2006,2,12,"Venezuela",0.217,"dengue"
"1641",2006,2,19,"Argentina",0.017,"dengue"
"1642",2006,2,19,"Bolivia",0.016,"dengue"
"1643",2006,2,19,"Brazil",0.136,"dengue"
"1644",2006,2,19,"India",0.027,"dengue"
"1645",2006,2,19,"Indonesia",0.244,"dengue"
"1646",2006,2,19,"Mexico",0.036,"dengue"
"1647",2006,2,19,"Philippines",0.084,"dengue"
"1648",2006,2,19,"Singapore",0.135,"dengue"
"1649",2006,2,19,"Thailand",NA,"dengue"
"1650",2006,2,19,"Venezuela",0.199,"dengue"
"1651",2006,2,26,"Argentina",0.019,"dengue"
"1652",2006,2,26,"Bolivia",0.014,"dengue"
"1653",2006,2,26,"Brazil",0.162,"dengue"
"1654",2006,2,26,"India",0.029,"dengue"
"1655",2006,2,26,"Indonesia",0.235,"dengue"
"1656",2006,2,26,"Mexico",0.065,"dengue"
"1657",2006,2,26,"Philippines",0.078,"dengue"
"1658",2006,2,26,"Singapore",0.132,"dengue"
"1659",2006,2,26,"Thailand",NA,"dengue"
"1660",2006,2,26,"Venezuela",0.183,"dengue"
"1661",2006,3,5,"Argentina",0.024,"dengue"
"1662",2006,3,5,"Bolivia",0.012,"dengue"
"1663",2006,3,5,"Brazil",0.156,"dengue"
"1664",2006,3,5,"India",0.027,"dengue"
"1665",2006,3,5,"Indonesia",0.236,"dengue"
"1666",2006,3,5,"Mexico",0.049,"dengue"
"1667",2006,3,5,"Philippines",0.07,"dengue"
"1668",2006,3,5,"Singapore",0.129,"dengue"
"1669",2006,3,5,"Thailand",NA,"dengue"
"1670",2006,3,5,"Venezuela",0.189,"dengue"
"1671",2006,3,12,"Argentina",0.029,"dengue"
"1672",2006,3,12,"Bolivia",0.016,"dengue"
"1673",2006,3,12,"Brazil",0.167,"dengue"
"1674",2006,3,12,"India",0.037,"dengue"
"1675",2006,3,12,"Indonesia",0.203,"dengue"
"1676",2006,3,12,"Mexico",0.049,"dengue"
"1677",2006,3,12,"Philippines",0.071,"dengue"
"1678",2006,3,12,"Singapore",0.12,"dengue"
"1679",2006,3,12,"Thailand",NA,"dengue"
"1680",2006,3,12,"Venezuela",0.167,"dengue"
"1681",2006,3,19,"Argentina",0.022,"dengue"
"1682",2006,3,19,"Bolivia",0.015,"dengue"
"1683",2006,3,19,"Brazil",0.175,"dengue"
"1684",2006,3,19,"India",0.034,"dengue"
"1685",2006,3,19,"Indonesia",0.247,"dengue"
"1686",2006,3,19,"Mexico",0.051,"dengue"
"1687",2006,3,19,"Philippines",0.067,"dengue"
"1688",2006,3,19,"Singapore",0.122,"dengue"
"1689",2006,3,19,"Thailand",NA,"dengue"
"1690",2006,3,19,"Venezuela",0.204,"dengue"
"1691",2006,3,26,"Argentina",0.024,"dengue"
"1692",2006,3,26,"Bolivia",0.029,"dengue"
"1693",2006,3,26,"Brazil",0.161,"dengue"
"1694",2006,3,26,"India",0.021,"dengue"
"1695",2006,3,26,"Indonesia",0.274,"dengue"
"1696",2006,3,26,"Mexico",0.071,"dengue"
"1697",2006,3,26,"Philippines",0.066,"dengue"
"1698",2006,3,26,"Singapore",0.121,"dengue"
"1699",2006,3,26,"Thailand",NA,"dengue"
"1700",2006,3,26,"Venezuela",0.205,"dengue"
"1701",2006,4,2,"Argentina",0.034,"dengue"
"1702",2006,4,2,"Bolivia",0.021,"dengue"
"1703",2006,4,2,"Brazil",0.155,"dengue"
"1704",2006,4,2,"India",0.029,"dengue"
"1705",2006,4,2,"Indonesia",0.231,"dengue"
"1706",2006,4,2,"Mexico",0.077,"dengue"
"1707",2006,4,2,"Philippines",0.065,"dengue"
"1708",2006,4,2,"Singapore",0.123,"dengue"
"1709",2006,4,2,"Thailand",NA,"dengue"
"1710",2006,4,2,"Venezuela",0.168,"dengue"
"1711",2006,4,9,"Argentina",0.048,"dengue"
"1712",2006,4,9,"Bolivia",0.045,"dengue"
"1713",2006,4,9,"Brazil",0.187,"dengue"
"1714",2006,4,9,"India",0.024,"dengue"
"1715",2006,4,9,"Indonesia",0.207,"dengue"
"1716",2006,4,9,"Mexico",0.057,"dengue"
"1717",2006,4,9,"Philippines",0.058,"dengue"
"1718",2006,4,9,"Singapore",0.115,"dengue"
"1719",2006,4,9,"Thailand",NA,"dengue"
"1720",2006,4,9,"Venezuela",0.229,"dengue"
"1721",2006,4,16,"Argentina",0.041,"dengue"
"1722",2006,4,16,"Bolivia",0.054,"dengue"
"1723",2006,4,16,"Brazil",0.197,"dengue"
"1724",2006,4,16,"India",0.022,"dengue"
"1725",2006,4,16,"Indonesia",0.257,"dengue"
"1726",2006,4,16,"Mexico",0.074,"dengue"
"1727",2006,4,16,"Philippines",0.061,"dengue"
"1728",2006,4,16,"Singapore",0.111,"dengue"
"1729",2006,4,16,"Thailand",NA,"dengue"
"1730",2006,4,16,"Venezuela",0.172,"dengue"
"1731",2006,4,23,"Argentina",0.034,"dengue"
"1732",2006,4,23,"Bolivia",0.069,"dengue"
"1733",2006,4,23,"Brazil",0.217,"dengue"
"1734",2006,4,23,"India",0.033,"dengue"
"1735",2006,4,23,"Indonesia",0.266,"dengue"
"1736",2006,4,23,"Mexico",0.068,"dengue"
"1737",2006,4,23,"Philippines",0.061,"dengue"
"1738",2006,4,23,"Singapore",0.117,"dengue"
"1739",2006,4,23,"Thailand",NA,"dengue"
"1740",2006,4,23,"Venezuela",0.145,"dengue"
"1741",2006,4,30,"Argentina",0.029,"dengue"
"1742",2006,4,30,"Bolivia",0.039,"dengue"
"1743",2006,4,30,"Brazil",0.211,"dengue"
"1744",2006,4,30,"India",0.02,"dengue"
"1745",2006,4,30,"Indonesia",0.245,"dengue"
"1746",2006,4,30,"Mexico",0.047,"dengue"
"1747",2006,4,30,"Philippines",0.059,"dengue"
"1748",2006,4,30,"Singapore",0.131,"dengue"
"1749",2006,4,30,"Thailand",NA,"dengue"
"1750",2006,4,30,"Venezuela",0.148,"dengue"
"1751",2006,5,7,"Argentina",0.027,"dengue"
"1752",2006,5,7,"Bolivia",0.051,"dengue"
"1753",2006,5,7,"Brazil",0.158,"dengue"
"1754",2006,5,7,"India",0.017,"dengue"
"1755",2006,5,7,"Indonesia",0.201,"dengue"
"1756",2006,5,7,"Mexico",0.049,"dengue"
"1757",2006,5,7,"Philippines",0.053,"dengue"
"1758",2006,5,7,"Singapore",0.118,"dengue"
"1759",2006,5,7,"Thailand",NA,"dengue"
"1760",2006,5,7,"Venezuela",0.172,"dengue"
"1761",2006,5,14,"Argentina",0.024,"dengue"
"1762",2006,5,14,"Bolivia",0.041,"dengue"
"1763",2006,5,14,"Brazil",0.119,"dengue"
"1764",2006,5,14,"India",0.028,"dengue"
"1765",2006,5,14,"Indonesia",0.21,"dengue"
"1766",2006,5,14,"Mexico",0.064,"dengue"
"1767",2006,5,14,"Philippines",0.055,"dengue"
"1768",2006,5,14,"Singapore",0.122,"dengue"
"1769",2006,5,14,"Thailand",NA,"dengue"
"1770",2006,5,14,"Venezuela",0.169,"dengue"
"1771",2006,5,21,"Argentina",0.024,"dengue"
"1772",2006,5,21,"Bolivia",0.041,"dengue"
"1773",2006,5,21,"Brazil",0.118,"dengue"
"1774",2006,5,21,"India",0.025,"dengue"
"1775",2006,5,21,"Indonesia",0.22,"dengue"
"1776",2006,5,21,"Mexico",0.063,"dengue"
"1777",2006,5,21,"Philippines",0.056,"dengue"
"1778",2006,5,21,"Singapore",0.151,"dengue"
"1779",2006,5,21,"Thailand",NA,"dengue"
"1780",2006,5,21,"Venezuela",0.176,"dengue"
"1781",2006,5,28,"Argentina",0.022,"dengue"
"1782",2006,5,28,"Bolivia",0.027,"dengue"
"1783",2006,5,28,"Brazil",0.132,"dengue"
"1784",2006,5,28,"India",0.018,"dengue"
"1785",2006,5,28,"Indonesia",0.176,"dengue"
"1786",2006,5,28,"Mexico",0.067,"dengue"
"1787",2006,5,28,"Philippines",0.062,"dengue"
"1788",2006,5,28,"Singapore",0.131,"dengue"
"1789",2006,5,28,"Thailand",NA,"dengue"
"1790",2006,5,28,"Venezuela",0.193,"dengue"
"1791",2006,6,4,"Argentina",0.027,"dengue"
"1792",2006,6,4,"Bolivia",0.022,"dengue"
"1793",2006,6,4,"Brazil",0.09,"dengue"
"1794",2006,6,4,"India",0.032,"dengue"
"1795",2006,6,4,"Indonesia",0.173,"dengue"
"1796",2006,6,4,"Mexico",0.071,"dengue"
"1797",2006,6,4,"Philippines",0.06,"dengue"
"1798",2006,6,4,"Singapore",0.118,"dengue"
"1799",2006,6,4,"Thailand",NA,"dengue"
"1800",2006,6,4,"Venezuela",0.193,"dengue"
"1801",2006,6,11,"Argentina",0.024,"dengue"
"1802",2006,6,11,"Bolivia",0.024,"dengue"
"1803",2006,6,11,"Brazil",0.063,"dengue"
"1804",2006,6,11,"India",0.036,"dengue"
"1805",2006,6,11,"Indonesia",0.167,"dengue"
"1806",2006,6,11,"Mexico",0.086,"dengue"
"1807",2006,6,11,"Philippines",0.057,"dengue"
"1808",2006,6,11,"Singapore",0.135,"dengue"
"1809",2006,6,11,"Thailand",NA,"dengue"
"1810",2006,6,11,"Venezuela",0.204,"dengue"
"1811",2006,6,18,"Argentina",0.022,"dengue"
"1812",2006,6,18,"Bolivia",0.02,"dengue"
"1813",2006,6,18,"Brazil",0.083,"dengue"
"1814",2006,6,18,"India",0.045,"dengue"
"1815",2006,6,18,"Indonesia",0.181,"dengue"
"1816",2006,6,18,"Mexico",0.074,"dengue"
"1817",2006,6,18,"Philippines",0.066,"dengue"
"1818",2006,6,18,"Singapore",0.153,"dengue"
"1819",2006,6,18,"Thailand",NA,"dengue"
"1820",2006,6,18,"Venezuela",0.207,"dengue"
"1821",2006,6,25,"Argentina",0.024,"dengue"
"1822",2006,6,25,"Bolivia",0.028,"dengue"
"1823",2006,6,25,"Brazil",0.066,"dengue"
"1824",2006,6,25,"India",0.051,"dengue"
"1825",2006,6,25,"Indonesia",0.225,"dengue"
"1826",2006,6,25,"Mexico",0.077,"dengue"
"1827",2006,6,25,"Philippines",0.066,"dengue"
"1828",2006,6,25,"Singapore",0.172,"dengue"
"1829",2006,6,25,"Thailand",NA,"dengue"
"1830",2006,6,25,"Venezuela",0.201,"dengue"
"1831",2006,7,2,"Argentina",0.019,"dengue"
"1832",2006,7,2,"Bolivia",0.024,"dengue"
"1833",2006,7,2,"Brazil",0.045,"dengue"
"1834",2006,7,2,"India",0.063,"dengue"
"1835",2006,7,2,"Indonesia",0.18,"dengue"
"1836",2006,7,2,"Mexico",0.06,"dengue"
