"","year","month","day","country","activity","disease"
"2883",2004,11,21,"Hungary",46,"flu"
"2884",2004,11,21,"Japan",36,"flu"
"2885",2004,11,21,"Mexico",1141,"flu"
"2886",2004,11,21,"Netherlands",32,"flu"
"2887",2004,11,21,"New.Zealand",NA,"flu"
"2888",2004,11,21,"Norway",13,"flu"
"2889",2004,11,21,"Paraguay",NA,"flu"
"2890",2004,11,21,"Peru",320,"flu"
"2891",2004,11,21,"Poland",49,"flu"
"2892",2004,11,21,"Romania",795,"flu"
"2893",2004,11,21,"Russia",354,"flu"
"2894",2004,11,21,"South.Africa",NA,"flu"
"2895",2004,11,21,"Spain",26,"flu"
"2896",2004,11,21,"Sweden",NA,"flu"
"2897",2004,11,21,"Switzerland",38,"flu"
"2898",2004,11,21,"Ukraine",NA,"flu"
"2899",2004,11,21,"United.States",1595,"flu"
"2900",2004,11,21,"Uruguay",114,"flu"
"2901",2004,11,28,"Argentina",131,"flu"
"2902",2004,11,28,"Australia",NA,"flu"
"2903",2004,11,28,"Austria",793,"flu"
"2904",2004,11,28,"Belgium",120,"flu"
"2905",2004,11,28,"Bolivia",459,"flu"
"2906",2004,11,28,"Brazil",204,"flu"
"2907",2004,11,28,"Bulgaria",NA,"flu"
"2908",2004,11,28,"Canada",2345,"flu"
"2909",2004,11,28,"Chile",2,"flu"
"2910",2004,11,28,"France",76,"flu"
"2911",2004,11,28,"Germany",1028,"flu"
"2912",2004,11,28,"Hungary",49,"flu"
"2913",2004,11,28,"Japan",35,"flu"
"2914",2004,11,28,"Mexico",1190,"flu"
"2915",2004,11,28,"Netherlands",31,"flu"
"2916",2004,11,28,"New.Zealand",NA,"flu"
"2917",2004,11,28,"Norway",13,"flu"
"2918",2004,11,28,"Paraguay",NA,"flu"
"2919",2004,11,28,"Peru",360,"flu"
"2920",2004,11,28,"Poland",46,"flu"
"2921",2004,11,28,"Romania",800,"flu"
"2922",2004,11,28,"Russia",366,"flu"
"2923",2004,11,28,"South.Africa",NA,"flu"
"2924",2004,11,28,"Spain",31,"flu"
"2925",2004,11,28,"Sweden",NA,"flu"
"2926",2004,11,28,"Switzerland",39,"flu"
"2927",2004,11,28,"Ukraine",NA,"flu"
"2928",2004,11,28,"United.States",1800,"flu"
"2929",2004,11,28,"Uruguay",116,"flu"
"2930",2004,12,5,"Argentina",111,"flu"
"2931",2004,12,5,"Australia",NA,"flu"
"2932",2004,12,5,"Austria",742,"flu"
"2933",2004,12,5,"Belgium",116,"flu"
"2934",2004,12,5,"Bolivia",407,"flu"
"2935",2004,12,5,"Brazil",188,"flu"
"2936",2004,12,5,"Bulgaria",NA,"flu"
"2937",2004,12,5,"Canada",2457,"flu"
"2938",2004,12,5,"Chile",2,"flu"
"2939",2004,12,5,"France",95,"flu"
"2940",2004,12,5,"Germany",1056,"flu"
"2941",2004,12,5,"Hungary",52,"flu"
"2942",2004,12,5,"Japan",41,"flu"
"2943",2004,12,5,"Mexico",1185,"flu"
"2944",2004,12,5,"Netherlands",34,"flu"
"2945",2004,12,5,"New.Zealand",NA,"flu"
"2946",2004,12,5,"Norway",13,"flu"
"2947",2004,12,5,"Paraguay",NA,"flu"
"2948",2004,12,5,"Peru",341,"flu"
"2949",2004,12,5,"Poland",43,"flu"
"2950",2004,12,5,"Romania",768,"flu"
"2951",2004,12,5,"Russia",383,"flu"
"2952",2004,12,5,"South.Africa",NA,"flu"
"2953",2004,12,5,"Spain",42,"flu"
"2954",2004,12,5,"Sweden",NA,"flu"
"2955",2004,12,5,"Switzerland",38,"flu"
"2956",2004,12,5,"Ukraine",NA,"flu"
"2957",2004,12,5,"United.States",1782,"flu"
"2958",2004,12,5,"Uruguay",117,"flu"
"2959",2004,12,12,"Argentina",100,"flu"
"2960",2004,12,12,"Australia",NA,"flu"
"2961",2004,12,12,"Austria",810,"flu"
"2962",2004,12,12,"Belgium",137,"flu"
"2963",2004,12,12,"Bolivia",389,"flu"
"2964",2004,12,12,"Brazil",172,"flu"
"2965",2004,12,12,"Bulgaria",691,"flu"
"2966",2004,12,12,"Canada",2722,"flu"
"2967",2004,12,12,"Chile",2,"flu"
"2968",2004,12,12,"France",100,"flu"
"2969",2004,12,12,"Germany",1133,"flu"
"2970",2004,12,12,"Hungary",52,"flu"
"2971",2004,12,12,"Japan",49,"flu"
"2972",2004,12,12,"Mexico",1237,"flu"
"2973",2004,12,12,"Netherlands",36,"flu"
"2974",2004,12,12,"New.Zealand",NA,"flu"
"2975",2004,12,12,"Norway",12,"flu"
"2976",2004,12,12,"Paraguay",NA,"flu"
"2977",2004,12,12,"Peru",270,"flu"
"2978",2004,12,12,"Poland",44,"flu"
"2979",2004,12,12,"Romania",755,"flu"
"2980",2004,12,12,"Russia",364,"flu"
"2981",2004,12,12,"South.Africa",NA,"flu"
"2982",2004,12,12,"Spain",55,"flu"
"2983",2004,12,12,"Sweden",NA,"flu"
"2984",2004,12,12,"Switzerland",38,"flu"
"2985",2004,12,12,"Ukraine",NA,"flu"
"2986",2004,12,12,"United.States",1850,"flu"
"2987",2004,12,12,"Uruguay",101,"flu"
"2988",2004,12,19,"Argentina",89,"flu"
"2989",2004,12,19,"Australia",NA,"flu"
"2990",2004,12,19,"Austria",807,"flu"
"2991",2004,12,19,"Belgium",144,"flu"
"2992",2004,12,19,"Bolivia",355,"flu"
"2993",2004,12,19,"Brazil",168,"flu"
"2994",2004,12,19,"Bulgaria",715,"flu"
"2995",2004,12,19,"Canada",3099,"flu"
"2996",2004,12,19,"Chile",2,"flu"
"2997",2004,12,19,"France",185,"flu"
"2998",2004,12,19,"Germany",1132,"flu"
"2999",2004,12,19,"Hungary",56,"flu"
"3000",2004,12,19,"Japan",43,"flu"
"3001",2004,12,19,"Mexico",1364,"flu"
"3002",2004,12,19,"Netherlands",33,"flu"
"3003",2004,12,19,"New.Zealand",NA,"flu"
"3004",2004,12,19,"Norway",12,"flu"
"3005",2004,12,19,"Paraguay",NA,"flu"
"3006",2004,12,19,"Peru",202,"flu"
"3007",2004,12,19,"Poland",40,"flu"
"3008",2004,12,19,"Romania",710,"flu"
"3009",2004,12,19,"Russia",395,"flu"
"3010",2004,12,19,"South.Africa",NA,"flu"
"3011",2004,12,19,"Spain",68,"flu"
"3012",2004,12,19,"Sweden",NA,"flu"
"3013",2004,12,19,"Switzerland",34,"flu"
"3014",2004,12,19,"Ukraine",NA,"flu"
"3015",2004,12,19,"United.States",2206,"flu"
"3016",2004,12,19,"Uruguay",99,"flu"
"3017",2004,12,26,"Argentina",77,"flu"
"3018",2004,12,26,"Australia",NA,"flu"
"3019",2004,12,26,"Austria",848,"flu"
"3020",2004,12,26,"Belgium",169,"flu"
"3021",2004,12,26,"Bolivia",314,"flu"
"3022",2004,12,26,"Brazil",164,"flu"
"3023",2004,12,26,"Bulgaria",724,"flu"
"3024",2004,12,26,"Canada",3586,"flu"
"3025",2004,12,26,"Chile",1,"flu"
"3026",2004,12,26,"France",171,"flu"
"3027",2004,12,26,"Germany",1288,"flu"
"3028",2004,12,26,"Hungary",59,"flu"
"3029",2004,12,26,"Japan",42,"flu"
"3030",2004,12,26,"Mexico",1409,"flu"
"3031",2004,12,26,"Netherlands",34,"flu"
"3032",2004,12,26,"New.Zealand",NA,"flu"
"3033",2004,12,26,"Norway",14,"flu"
"3034",2004,12,26,"Paraguay",NA,"flu"
"3035",2004,12,26,"Peru",256,"flu"
"3036",2004,12,26,"Poland",43,"flu"
"3037",2004,12,26,"Romania",720,"flu"
"3038",2004,12,26,"Russia",419,"flu"
"3039",2004,12,26,"South.Africa",NA,"flu"
"3040",2004,12,26,"Spain",326,"flu"
"3041",2004,12,26,"Sweden",NA,"flu"
"3042",2004,12,26,"Switzerland",35,"flu"
"3043",2004,12,26,"Ukraine",NA,"flu"
"3044",2004,12,26,"United.States",2715,"flu"
"3045",2004,12,26,"Uruguay",98,"flu"
"3046",2005,1,2,"Argentina",78,"flu"
"3047",2005,1,2,"Australia",NA,"flu"
"3048",2005,1,2,"Austria",769,"flu"
"3049",2005,1,2,"Belgium",203,"flu"
"3050",2005,1,2,"Bolivia",294,"flu"
"3051",2005,1,2,"Brazil",170,"flu"
"3052",2005,1,2,"Bulgaria",751,"flu"
"3053",2005,1,2,"Canada",3761,"flu"
"3054",2005,1,2,"Chile",1,"flu"
"3055",2005,1,2,"France",144,"flu"
"3056",2005,1,2,"Germany",1253,"flu"
"3057",2005,1,2,"Hungary",59,"flu"
"3058",2005,1,2,"Japan",42,"flu"
"3059",2005,1,2,"Mexico",1330,"flu"
"3060",2005,1,2,"Netherlands",34,"flu"
"3061",2005,1,2,"New.Zealand",NA,"flu"
"3062",2005,1,2,"Norway",14,"flu"
"3063",2005,1,2,"Paraguay",NA,"flu"
"3064",2005,1,2,"Peru",268,"flu"
"3065",2005,1,2,"Poland",47,"flu"
"3066",2005,1,2,"Romania",735,"flu"
"3067",2005,1,2,"Russia",401,"flu"
"3068",2005,1,2,"South.Africa",NA,"flu"
"3069",2005,1,2,"Spain",579,"flu"
"3070",2005,1,2,"Sweden",NA,"flu"
"3071",2005,1,2,"Switzerland",53,"flu"
"3072",2005,1,2,"Ukraine",NA,"flu"
"3073",2005,1,2,"United.States",2673,"flu"
"3074",2005,1,2,"Uruguay",92,"flu"
"3075",2005,1,9,"Argentina",82,"flu"
"3076",2005,1,9,"Australia",NA,"flu"
"3077",2005,1,9,"Austria",839,"flu"
"3078",2005,1,9,"Belgium",201,"flu"
"3079",2005,1,9,"Bolivia",281,"flu"
"3080",2005,1,9,"Brazil",174,"flu"
"3081",2005,1,9,"Bulgaria",824,"flu"
"3082",2005,1,9,"Canada",3120,"flu"
"3083",2005,1,9,"Chile",1,"flu"
"3084",2005,1,9,"France",149,"flu"
"3085",2005,1,9,"Germany",1104,"flu"
"3086",2005,1,9,"Hungary",58,"flu"
"3087",2005,1,9,"Japan",46,"flu"
"3088",2005,1,9,"Mexico",1206,"flu"
"3089",2005,1,9,"Netherlands",37,"flu"
"3090",2005,1,9,"New.Zealand",NA,"flu"
"3091",2005,1,9,"Norway",13,"flu"
"3092",2005,1,9,"Paraguay",NA,"flu"
"3093",2005,1,9,"Peru",255,"flu"
"3094",2005,1,9,"Poland",52,"flu"
"3095",2005,1,9,"Romania",840,"flu"
"3096",2005,1,9,"Russia",390,"flu"
"3097",2005,1,9,"South.Africa",NA,"flu"
"3098",2005,1,9,"Spain",538,"flu"
"3099",2005,1,9,"Sweden",NA,"flu"
"3100",2005,1,9,"Switzerland",134,"flu"
"3101",2005,1,9,"Ukraine",NA,"flu"
"3102",2005,1,9,"United.States",2459,"flu"
"3103",2005,1,9,"Uruguay",89,"flu"
"3104",2005,1,16,"Argentina",88,"flu"
"3105",2005,1,16,"Australia",NA,"flu"
"3106",2005,1,16,"Austria",895,"flu"
"3107",2005,1,16,"Belgium",168,"flu"
"3108",2005,1,16,"Bolivia",273,"flu"
"3109",2005,1,16,"Brazil",157,"flu"
"3110",2005,1,16,"Bulgaria",812,"flu"
"3111",2005,1,16,"Canada",3123,"flu"
"3112",2005,1,16,"Chile",1,"flu"
"3113",2005,1,16,"France",232,"flu"
"3114",2005,1,16,"Germany",1032,"flu"
"3115",2005,1,16,"Hungary",60,"flu"
"3116",2005,1,16,"Japan",78,"flu"
"3117",2005,1,16,"Mexico",1216,"flu"
"3118",2005,1,16,"Netherlands",37,"flu"
"3119",2005,1,16,"New.Zealand",NA,"flu"
"3120",2005,1,16,"Norway",14,"flu"
"3121",2005,1,16,"Paraguay",NA,"flu"
"3122",2005,1,16,"Peru",244,"flu"
"3123",2005,1,16,"Poland",53,"flu"
"3124",2005,1,16,"Romania",779,"flu"
"3125",2005,1,16,"Russia",336,"flu"
"3126",2005,1,16,"South.Africa",NA,"flu"
"3127",2005,1,16,"Spain",478,"flu"
"3128",2005,1,16,"Sweden",NA,"flu"
"3129",2005,1,16,"Switzerland",260,"flu"
"3130",2005,1,16,"Ukraine",NA,"flu"
"3131",2005,1,16,"United.States",2562,"flu"
"3132",2005,1,16,"Uruguay",84,"flu"
"3133",2005,1,23,"Argentina",89,"flu"
"3134",2005,1,23,"Australia",NA,"flu"
"3135",2005,1,23,"Austria",1106,"flu"
"3136",2005,1,23,"Belgium",191,"flu"
"3137",2005,1,23,"Bolivia",272,"flu"
"3138",2005,1,23,"Brazil",163,"flu"
"3139",2005,1,23,"Bulgaria",947,"flu"
"3140",2005,1,23,"Canada",3276,"flu"
"3141",2005,1,23,"Chile",1,"flu"
"3142",2005,1,23,"France",396,"flu"
"3143",2005,1,23,"Germany",1124,"flu"
"3144",2005,1,23,"Hungary",61,"flu"
"3145",2005,1,23,"Japan",178,"flu"
"3146",2005,1,23,"Mexico",1187,"flu"
"3147",2005,1,23,"Netherlands",43,"flu"
"3148",2005,1,23,"New.Zealand",NA,"flu"
"3149",2005,1,23,"Norway",15,"flu"
"3150",2005,1,23,"Paraguay",NA,"flu"
"3151",2005,1,23,"Peru",271,"flu"
"3152",2005,1,23,"Poland",62,"flu"
"3153",2005,1,23,"Romania",747,"flu"
"3154",2005,1,23,"Russia",299,"flu"
"3155",2005,1,23,"South.Africa",NA,"flu"
"3156",2005,1,23,"Spain",209,"flu"
"3157",2005,1,23,"Sweden",NA,"flu"
"3158",2005,1,23,"Switzerland",320,"flu"
"3159",2005,1,23,"Ukraine",NA,"flu"
"3160",2005,1,23,"United.States",2886,"flu"
"3161",2005,1,23,"Uruguay",91,"flu"
"3162",2005,1,30,"Argentina",94,"flu"
"3163",2005,1,30,"Australia",NA,"flu"
"3164",2005,1,30,"Austria",1643,"flu"
"3165",2005,1,30,"Belgium",233,"flu"
"3166",2005,1,30,"Bolivia",275,"flu"
"3167",2005,1,30,"Brazil",160,"flu"
"3168",2005,1,30,"Bulgaria",1058,"flu"
"3169",2005,1,30,"Canada",3392,"flu"
"3170",2005,1,30,"Chile",3,"flu"
"3171",2005,1,30,"France",623,"flu"
"3172",2005,1,30,"Germany",1417,"flu"
"3173",2005,1,30,"Hungary",61,"flu"
"3174",2005,1,30,"Japan",417,"flu"
"3175",2005,1,30,"Mexico",1052,"flu"
"3176",2005,1,30,"Netherlands",60,"flu"
"3177",2005,1,30,"New.Zealand",NA,"flu"
"3178",2005,1,30,"Norway",21,"flu"
"3179",2005,1,30,"Paraguay",NA,"flu"
"3180",2005,1,30,"Peru",218,"flu"
"3181",2005,1,30,"Poland",271,"flu"
"3182",2005,1,30,"Romania",884,"flu"
"3183",2005,1,30,"Russia",282,"flu"
"3184",2005,1,30,"South.Africa",NA,"flu"
"3185",2005,1,30,"Spain",137,"flu"
"3186",2005,1,30,"Sweden",NA,"flu"
"3187",2005,1,30,"Switzerland",497,"flu"
"3188",2005,1,30,"Ukraine",NA,"flu"
"3189",2005,1,30,"United.States",3429,"flu"
"3190",2005,1,30,"Uruguay",102,"flu"
"3191",2005,2,6,"Argentina",111,"flu"
"3192",2005,2,6,"Australia",NA,"flu"
"3193",2005,2,6,"Austria",2200,"flu"
"3194",2005,2,6,"Belgium",379,"flu"
"3195",2005,2,6,"Bolivia",263,"flu"
"3196",2005,2,6,"Brazil",204,"flu"
"3197",2005,2,6,"Bulgaria",1219,"flu"
"3198",2005,2,6,"Canada",3526,"flu"
"3199",2005,2,6,"Chile",2,"flu"
"3200",2005,2,6,"France",1132,"flu"
"3201",2005,2,6,"Germany",2005,"flu"
"3202",2005,2,6,"Hungary",62,"flu"
"3203",2005,2,6,"Japan",856,"flu"
"3204",2005,2,6,"Mexico",1092,"flu"
"3205",2005,2,6,"Netherlands",95,"flu"
"3206",2005,2,6,"New.Zealand",NA,"flu"
"3207",2005,2,6,"Norway",29,"flu"
"3208",2005,2,6,"Paraguay",NA,"flu"
"3209",2005,2,6,"Peru",207,"flu"
"3210",2005,2,6,"Poland",392,"flu"
"3211",2005,2,6,"Romania",870,"flu"
"3212",2005,2,6,"Russia",296,"flu"
"3213",2005,2,6,"South.Africa",NA,"flu"
"3214",2005,2,6,"Spain",88,"flu"
"3215",2005,2,6,"Sweden",NA,"flu"
"3216",2005,2,6,"Switzerland",628,"flu"
"3217",2005,2,6,"Ukraine",NA,"flu"
"3218",2005,2,6,"United.States",4037,"flu"
"3219",2005,2,6,"Uruguay",102,"flu"
"3220",2005,2,13,"Argentina",98,"flu"
"3221",2005,2,13,"Australia",NA,"flu"
"3222",2005,2,13,"Austria",2396,"flu"
"3223",2005,2,13,"Belgium",492,"flu"
"3224",2005,2,13,"Bolivia",255,"flu"
"3225",2005,2,13,"Brazil",197,"flu"
"3226",2005,2,13,"Bulgaria",1270,"flu"
"3227",2005,2,13,"Canada",3274,"flu"
"3228",2005,2,13,"Chile",2,"flu"
"3229",2005,2,13,"France",685,"flu"
"3230",2005,2,13,"Germany",2469,"flu"
"3231",2005,2,13,"Hungary",78,"flu"
"3232",2005,2,13,"Japan",1202,"flu"
"3233",2005,2,13,"Mexico",1139,"flu"
"3234",2005,2,13,"Netherlands",119,"flu"
"3235",2005,2,13,"New.Zealand",NA,"flu"
"3236",2005,2,13,"Norway",47,"flu"
"3237",2005,2,13,"Paraguay",NA,"flu"
"3238",2005,2,13,"Peru",242,"flu"
"3239",2005,2,13,"Poland",423,"flu"
"3240",2005,2,13,"Romania",913,"flu"
"3241",2005,2,13,"Russia",295,"flu"
"3242",2005,2,13,"South.Africa",NA,"flu"
"3243",2005,2,13,"Spain",51,"flu"
"3244",2005,2,13,"Sweden",NA,"flu"
"3245",2005,2,13,"Switzerland",515,"flu"
"3246",2005,2,13,"Ukraine",NA,"flu"
"3247",2005,2,13,"United.States",4065,"flu"
"3248",2005,2,13,"Uruguay",100,"flu"
"3249",2005,2,20,"Argentina",94,"flu"
"3250",2005,2,20,"Australia",NA,"flu"
"3251",2005,2,20,"Austria",2143,"flu"
"3252",2005,2,20,"Belgium",429,"flu"
"3253",2005,2,20,"Bolivia",269,"flu"
"3254",2005,2,20,"Brazil",191,"flu"
"3255",2005,2,20,"Bulgaria",1268,"flu"
"3256",2005,2,20,"Canada",3658,"flu"
"3257",2005,2,20,"Chile",2,"flu"
"3258",2005,2,20,"France",317,"flu"
"3259",2005,2,20,"Germany",2443,"flu"
"3260",2005,2,20,"Hungary",174,"flu"
"3261",2005,2,20,"Japan",1526,"flu"
"3262",2005,2,20,"Mexico",1120,"flu"
"3263",2005,2,20,"Netherlands",140,"flu"
"3264",2005,2,20,"New.Zealand",NA,"flu"
"3265",2005,2,20,"Norway",56,"flu"
"3266",2005,2,20,"Paraguay",NA,"flu"
"3267",2005,2,20,"Peru",249,"flu"
"3268",2005,2,20,"Poland",404,"flu"
"3269",2005,2,20,"Romania",882,"flu"
"3270",2005,2,20,"Russia",327,"flu"
"3271",2005,2,20,"South.Africa",NA,"flu"
"3272",2005,2,20,"Spain",57,"flu"
"3273",2005,2,20,"Sweden",NA,"flu"
"3274",2005,2,20,"Switzerland",350,"flu"
"3275",2005,2,20,"Ukraine",NA,"flu"
"3276",2005,2,20,"United.States",3540,"flu"
"3277",2005,2,20,"Uruguay",111,"flu"
"3278",2005,2,27,"Argentina",101,"flu"
"3279",2005,2,27,"Australia",NA,"flu"
"3280",2005,2,27,"Austria",1492,"flu"
"3281",2005,2,27,"Belgium",419,"flu"
"3282",2005,2,27,"Bolivia",282,"flu"
"3283",2005,2,27,"Brazil",204,"flu"
"3284",2005,2,27,"Bulgaria",1352,"flu"
"3285",2005,2,27,"Canada",3527,"flu"
"3286",2005,2,27,"Chile",2,"flu"
"3287",2005,2,27,"France",179,"flu"
"3288",2005,2,27,"Germany",2025,"flu"
"3289",2005,2,27,"Hungary",417,"flu"
"3290",2005,2,27,"Japan",1451,"flu"
"3291",2005,2,27,"Mexico",1177,"flu"
"3292",2005,2,27,"Netherlands",108,"flu"
"3293",2005,2,27,"New.Zealand",NA,"flu"
"3294",2005,2,27,"Norway",72,"flu"
"3295",2005,2,27,"Paraguay",NA,"flu"
"3296",2005,2,27,"Peru",230,"flu"
"3297",2005,2,27,"Poland",466,"flu"
"3298",2005,2,27,"Romania",919,"flu"
"3299",2005,2,27,"Russia",348,"flu"
"3300",2005,2,27,"South.Africa",NA,"flu"
"3301",2005,2,27,"Spain",56,"flu"
"3302",2005,2,27,"Sweden",NA,"flu"
"3303",2005,2,27,"Switzerland",166,"flu"
"3304",2005,2,27,"Ukraine",NA,"flu"
"3305",2005,2,27,"United.States",2875,"flu"
"3306",2005,2,27,"Uruguay",102,"flu"
"3307",2005,3,6,"Argentina",97,"flu"
"3308",2005,3,6,"Australia",NA,"flu"
"3309",2005,3,6,"Austria",1246,"flu"
"3310",2005,3,6,"Belgium",413,"flu"
"3311",2005,3,6,"Bolivia",355,"flu"
"3312",2005,3,6,"Brazil",213,"flu"
"3313",2005,3,6,"Bulgaria",1234,"flu"
"3314",2005,3,6,"Canada",2927,"flu"
"3315",2005,3,6,"Chile",1,"flu"
"3316",2005,3,6,"France",134,"flu"
"3317",2005,3,6,"Germany",1799,"flu"
"3318",2005,3,6,"Hungary",566,"flu"
"3319",2005,3,6,"Japan",1164,"flu"
"3320",2005,3,6,"Mexico",1118,"flu"
"3321",2005,3,6,"Netherlands",94,"flu"
"3322",2005,3,6,"New.Zealand",NA,"flu"
"3323",2005,3,6,"Norway",81,"flu"
"3324",2005,3,6,"Paraguay",NA,"flu"
"3325",2005,3,6,"Peru",236,"flu"
"3326",2005,3,6,"Poland",442,"flu"
"3327",2005,3,6,"Romania",1058,"flu"
"3328",2005,3,6,"Russia",369,"flu"
"3329",2005,3,6,"South.Africa",NA,"flu"
"3330",2005,3,6,"Spain",50,"flu"
"3331",2005,3,6,"Sweden",NA,"flu"
"3332",2005,3,6,"Switzerland",117,"flu"
"3333",2005,3,6,"Ukraine",NA,"flu"
"3334",2005,3,6,"United.States",2554,"flu"
"3335",2005,3,6,"Uruguay",93,"flu"
"3336",2005,3,13,"Argentina",106,"flu"
"3337",2005,3,13,"Australia",NA,"flu"
"3338",2005,3,13,"Austria",1052,"flu"
"3339",2005,3,13,"Belgium",330,"flu"
"3340",2005,3,13,"Bolivia",378,"flu"
"3341",2005,3,13,"Brazil",204,"flu"
"3342",2005,3,13,"Bulgaria",1132,"flu"
"3343",2005,3,13,"Canada",2786,"flu"
"3344",2005,3,13,"Chile",3,"flu"
"3345",2005,3,13,"France",90,"flu"
"3346",2005,3,13,"Germany",1406,"flu"
"3347",2005,3,13,"Hungary",402,"flu"
"3348",2005,3,13,"Japan",737,"flu"
"3349",2005,3,13,"Mexico",1091,"flu"
"3350",2005,3,13,"Netherlands",87,"flu"
"3351",2005,3,13,"New.Zealand",NA,"flu"
"3352",2005,3,13,"Norway",81,"flu"
"3353",2005,3,13,"Paraguay",NA,"flu"
"3354",2005,3,13,"Peru",226,"flu"
"3355",2005,3,13,"Poland",267,"flu"
"3356",2005,3,13,"Romania",1080,"flu"
"3357",2005,3,13,"Russia",358,"flu"
"3358",2005,3,13,"South.Africa",NA,"flu"
"3359",2005,3,13,"Spain",75,"flu"
"3360",2005,3,13,"Sweden",NA,"flu"
"3361",2005,3,13,"Switzerland",78,"flu"
"3362",2005,3,13,"Ukraine",NA,"flu"
"3363",2005,3,13,"United.States",2230,"flu"
"3364",2005,3,13,"Uruguay",86,"flu"
"3365",2005,3,20,"Argentina",137,"flu"
"3366",2005,3,20,"Australia",NA,"flu"
"3367",2005,3,20,"Austria",840,"flu"
"3368",2005,3,20,"Belgium",164,"flu"
"3369",2005,3,20,"Bolivia",363,"flu"
"3370",2005,3,20,"Brazil",232,"flu"
"3371",2005,3,20,"Bulgaria",1064,"flu"
"3372",2005,3,20,"Canada",2438,"flu"
"3373",2005,3,20,"Chile",2,"flu"
"3374",2005,3,20,"France",67,"flu"
"3375",2005,3,20,"Germany",988,"flu"
"3376",2005,3,20,"Hungary",296,"flu"
"3377",2005,3,20,"Japan",413,"flu"
"3378",2005,3,20,"Mexico",1131,"flu"
"3379",2005,3,20,"Netherlands",61,"flu"
"3380",2005,3,20,"New.Zealand",NA,"flu"
"3381",2005,3,20,"Norway",77,"flu"
"3382",2005,3,20,"Paraguay",NA,"flu"
"3383",2005,3,20,"Peru",227,"flu"
"3384",2005,3,20,"Poland",182,"flu"
"3385",2005,3,20,"Romania",1277,"flu"
"3386",2005,3,20,"Russia",342,"flu"
"3387",2005,3,20,"South.Africa",NA,"flu"
"3388",2005,3,20,"Spain",52,"flu"
"3389",2005,3,20,"Sweden",NA,"flu"
"3390",2005,3,20,"Switzerland",45,"flu"
"3391",2005,3,20,"Ukraine",NA,"flu"
"3392",2005,3,20,"United.States",2024,"flu"
"3393",2005,3,20,"Uruguay",82,"flu"
"3394",2005,3,27,"Argentina",145,"flu"
"3395",2005,3,27,"Australia",NA,"flu"
"3396",2005,3,27,"Austria",623,"flu"
"3397",2005,3,27,"Belgium",72,"flu"
"3398",2005,3,27,"Bolivia",412,"flu"
"3399",2005,3,27,"Brazil",263,"flu"
"3400",2005,3,27,"Bulgaria",1002,"flu"
"3401",2005,3,27,"Canada",2370,"flu"
"3402",2005,3,27,"Chile",4,"flu"
"3403",2005,3,27,"France",45,"flu"
"3404",2005,3,27,"Germany",774,"flu"
"3405",2005,3,27,"Hungary",217,"flu"
"3406",2005,3,27,"Japan",207,"flu"
"3407",2005,3,27,"Mexico",1066,"flu"
"3408",2005,3,27,"Netherlands",36,"flu"
"3409",2005,3,27,"New.Zealand",NA,"flu"
"3410",2005,3,27,"Norway",70,"flu"
"3411",2005,3,27,"Paraguay",NA,"flu"
"3412",2005,3,27,"Peru",269,"flu"
"3413",2005,3,27,"Poland",156,"flu"
"3414",2005,3,27,"Romania",1117,"flu"
"3415",2005,3,27,"Russia",333,"flu"
"3416",2005,3,27,"South.Africa",NA,"flu"
"3417",2005,3,27,"Spain",32,"flu"
"3418",2005,3,27,"Sweden",NA,"flu"
"3419",2005,3,27,"Switzerland",30,"flu"
"3420",2005,3,27,"Ukraine",NA,"flu"
"3421",2005,3,27,"United.States",1749,"flu"
"3422",2005,3,27,"Uruguay",81,"flu"
"3423",2005,4,3,"Argentina",154,"flu"
"3424",2005,4,3,"Australia",NA,"flu"
"3425",2005,4,3,"Austria",629,"flu"
"3426",2005,4,3,"Belgium",55,"flu"
"3427",2005,4,3,"Bolivia",509,"flu"
"3428",2005,4,3,"Brazil",259,"flu"
"3429",2005,4,3,"Bulgaria",959,"flu"
"3430",2005,4,3,"Canada",2036,"flu"
"3431",2005,4,3,"Chile",3,"flu"
"3432",2005,4,3,"France",34,"flu"
"3433",2005,4,3,"Germany",646,"flu"
"3434",2005,4,3,"Hungary",156,"flu"
"3435",2005,4,3,"Japan",111,"flu"
"3436",2005,4,3,"Mexico",981,"flu"
"3437",2005,4,3,"Netherlands",29,"flu"
"3438",2005,4,3,"New.Zealand",NA,"flu"
"3439",2005,4,3,"Norway",61,"flu"
"3440",2005,4,3,"Paraguay",NA,"flu"
"3441",2005,4,3,"Peru",288,"flu"
"3442",2005,4,3,"Poland",98,"flu"
"3443",2005,4,3,"Romania",914,"flu"
"3444",2005,4,3,"Russia",291,"flu"
"3445",2005,4,3,"South.Africa",NA,"flu"
"3446",2005,4,3,"Spain",25,"flu"
"3447",2005,4,3,"Sweden",NA,"flu"
"3448",2005,4,3,"Switzerland",22,"flu"
"3449",2005,4,3,"Ukraine",NA,"flu"
"3450",2005,4,3,"United.States",1421,"flu"
"3451",2005,4,3,"Uruguay",83,"flu"
"3452",2005,4,10,"Argentina",162,"flu"
"3453",2005,4,10,"Australia",NA,"flu"
"3454",2005,4,10,"Austria",552,"flu"
"3455",2005,4,10,"Belgium",57,"flu"
"3456",2005,4,10,"Bolivia",441,"flu"
"3457",2005,4,10,"Brazil",300,"flu"
"3458",2005,4,10,"Bulgaria",881,"flu"
"3459",2005,4,10,"Canada",1715,"flu"
